NIP,P6_1_01,P6_1_02,P6_1_03,P6_1_04,P6_1_05,P6_1_06,P6_1_07,P6_1_08,P6_1_09,P6_1_10,P6_2_1,P6_3A_1,P6_3B_1,P6_3C_1,P6_3D_1,P6_2_2,P6_3A_2,P6_3B_2,P6_3C_2,P6_3D_2,P6_2_3,P6_3A_3,P6_3B_3,P6_3C_3,P6_3D_3,P6_4_1,P6_4_2,P6_4_3,P6_4_4,P6_5_1,P6_5_2,P6_5_3,P6_5_4,P6_5_5,P6_6_1,P6_6_2,P6_6_3,P6_6_4,P6_6_5,P6_6_6,P6_6_7,P6_6_8,P6_6_9
8722,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,1,1,3,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2
8726,1,1,2,2,2,2,2,2,2,2,1,1,2,3,3,3,2,3,3,4,,,,,,2,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2
8731,1,1,2,2,2,2,2,2,2,2,3,2,3,2,3,3,2,3,3,4,,,,,,2,2,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2
8735,1,2,2,2,1,2,2,2,2,2,1,1,2,3,4,,,,,,1,1,1,1,3,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2
8737,1,1,2,2,2,2,2,2,2,2,2,1,2,2,4,2,3,3,3,4,,,,,,2,2,1,2,1,1,2,2,1,1,2,1,2,1,1,2,2,2
8743,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,2,3,3,,,,,,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1
8744,1,1,2,2,2,2,2,2,2,2,1,2,2,3,3,1,2,3,3,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
8748,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,5,,,,,,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2
8760,1,2,2,2,2,2,2,2,2,2,3,2,3,4,4,,,,,,,,,,,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2
8763,1,2,2,2,2,2,2,1,2,2,1,3,3,1,1,,,,,,1,2,3,3,2,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2
8791,1,1,2,2,2,2,2,2,2,2,2,1,2,3,4,3,1,2,4,4,,,,,,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2
8800,1,1,2,2,2,2,2,2,2,2,3,2,3,4,3,2,1,3,2,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2
8899,1,1,2,2,2,2,2,2,2,2,3,2,3,4,4,3,2,3,4,4,,,,,,2,1,2,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2
8944,1,1,2,2,2,2,2,2,2,2,1,1,1,2,3,1,1,1,1,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
8946,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
9133,1,1,2,2,2,2,2,2,2,2,3,5,5,5,5,3,5,5,5,5,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
9201,2,1,2,2,2,2,2,2,2,2,,,,,,3,1,3,3,3,,,,,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1
9322,1,1,2,2,2,2,2,2,2,2,1,2,4,4,3,1,2,3,2,4,,,,,,1,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,2,2
9340,1,2,1,2,2,2,2,2,2,2,1,1,1,1,5,,,,,,1,3,3,3,5,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
9356,1,1,2,2,2,2,2,2,2,2,1,2,3,4,4,2,3,3,4,4,,,,,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
9432,1,1,2,2,2,2,2,2,2,2,3,2,3,3,2,3,3,3,4,3,,,,,,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2
9441,1,2,1,2,2,2,2,2,2,2,3,1,2,2,2,,,,,,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
9447,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,3,,,,,,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2
9450,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,,,,,,,,,,,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2
9469,2,2,2,2,2,2,2,2,2,1,,,,,,,,,,,4,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
9480,1,1,2,2,2,2,2,2,2,2,1,1,2,2,4,2,3,2,4,4,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2
9487,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
9537,1,2,2,2,2,2,2,2,2,2,3,1,2,2,4,,,,,,,,,,,1,2,2,2,2,1,2,1,1,1,2,1,2,2,1,1,2,2
9545,1,1,2,2,2,2,2,2,2,2,3,2,3,3,4,3,3,3,3,4,,,,,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2
9552,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,,,,,,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2
9553,2,2,1,2,2,2,1,2,2,2,,,,,,,,,,,3,5,5,5,5,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1
9565,1,2,2,2,2,1,2,2,2,2,3,1,3,3,4,,,,,,3,2,3,3,4,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2
9571,1,1,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,3,4,,,,,,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2
9575,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,1,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2
9593,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2
9596,1,1,2,2,2,2,2,2,2,2,3,3,2,3,4,3,2,3,4,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
9604,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2
9613,1,1,2,2,2,2,2,2,2,2,4,2,3,4,4,4,3,4,4,4,,,,,,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2
9638,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,4,2,4,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2
9645,1,2,1,2,2,2,2,2,2,2,2,1,2,1,3,,,,,,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2
9647,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,3,,,,,,2,1,2,2,1,1,2,2,2,1,1,2,2,2,1,1,2,2
9663,1,1,2,2,2,2,2,2,2,2,1,1,2,2,4,3,2,3,3,4,,,,,,2,2,1,1,2,1,1,2,2,1,2,2,2,2,1,1,2,2
9679,1,1,2,2,2,2,2,2,2,2,3,2,3,3,4,4,2,3,4,4,,,,,,1,1,2,1,2,1,2,2,2,2,2,1,2,1,2,1,2,2
9691,1,1,2,2,2,2,2,2,2,2,1,1,1,3,4,1,2,1,3,2,,,,,,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2
9692,1,1,2,2,2,2,2,2,2,2,1,1,1,1,4,1,1,2,2,4,,,,,,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,1,2
9695,1,1,2,2,2,2,2,2,2,2,2,1,2,4,4,2,3,4,4,4,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2
9731,1,1,2,2,2,2,2,2,2,2,1,1,2,3,3,4,2,3,4,4,,,,,,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,2,2
9738,2,1,2,2,2,2,2,2,2,2,,,,,,4,5,5,5,5,,,,,,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
9770,1,1,2,2,2,2,2,2,2,2,2,1,2,2,3,2,1,3,3,3,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
9789,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,,,,,,2,2,3,3,4,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
9797,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
9833,1,2,1,2,2,2,2,2,2,2,3,2,1,3,4,,,,,,3,2,1,3,4,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
9846,1,1,2,2,2,2,2,2,2,2,3,1,2,3,4,4,2,3,4,4,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2
9877,1,1,2,2,2,2,2,2,2,2,1,1,1,2,4,1,1,2,3,4,,,,,,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2
9890,2,1,2,2,2,2,2,2,2,2,,,,,,2,2,1,1,1,,,,,,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2
9919,1,1,2,2,2,2,2,2,2,2,2,1,1,2,4,2,2,1,2,4,,,,,,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,1,2,2
9933,1,1,2,2,2,2,2,2,2,2,2,2,2,3,4,3,2,3,4,4,,,,,,2,2,2,1,1,1,2,2,2,1,2,2,1,2,1,2,2,2
9940,1,1,2,2,2,2,2,2,2,2,1,2,2,2,3,4,4,4,3,3,,,,,,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,2
9946,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,,,,,,1,1,1,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2
9950,1,1,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,,,,,,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1
9970,1,1,2,2,2,2,2,2,2,2,3,1,2,3,4,4,3,4,4,4,,,,,,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2
10004,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,1,2,2
10006,2,2,1,2,2,2,2,2,2,2,,,,,,,,,,,3,2,2,3,5,2,2,1,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2
10020,1,1,2,2,2,2,2,2,2,2,1,1,2,1,4,2,2,3,3,4,,,,,,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2
10035,1,2,2,2,2,2,2,2,2,2,3,1,2,2,3,,,,,,,,,,,1,2,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2
10046,1,1,2,2,2,2,2,2,2,2,3,3,2,4,2,4,5,5,5,5,,,,,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2
10079,1,2,2,2,2,2,1,2,2,2,3,2,2,4,4,,,,,,3,2,4,4,4,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2
10097,1,2,2,2,2,2,2,2,2,2,3,2,3,3,1,,,,,,,,,,,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1
10128,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,2,2
10146,2,2,2,2,2,2,1,1,2,2,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
10248,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,,,,,,1,1,2,2,3,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2
10329,1,1,2,2,2,2,2,2,2,2,3,1,3,2,3,4,2,4,4,4,,,,,,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2
10334,1,1,2,2,2,2,2,2,2,2,3,1,3,4,4,3,2,3,3,4,,,,,,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2
10453,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,,,,,,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2
10466,1,1,2,2,2,2,2,2,2,2,1,1,2,3,4,1,1,1,1,4,,,,,,2,1,1,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2
10469,1,1,2,2,2,2,2,2,2,2,1,2,3,4,4,1,2,4,4,4,,,,,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1
10576,1,1,2,2,2,2,2,2,2,2,3,3,3,3,4,3,2,3,3,4,,,,,,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2
10635,1,1,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,3,,,,,,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2
10655,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,3,3,4,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2
10721,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,,,,,,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2
10747,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,,,,,,4,3,3,4,4,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2
10791,1,2,1,2,2,2,2,2,2,2,2,1,2,3,4,,,,,,1,1,2,2,4,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
10813,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,,,,,,1,2,2,2,2,1,2,2,2,1,1,2,2,2,1,1,2,2
10828,2,2,1,1,2,2,2,2,2,2,,,,,,,,,,,1,2,2,1,4,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2
10840,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,3,4,,,,,,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,2
10851,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,3,2,2,,,,,,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,2,2
10873,2,2,2,2,2,2,1,2,2,2,,,,,,,,,,,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2
10912,1,2,2,2,2,1,2,2,2,2,1,1,1,1,3,,,,,,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
10938,1,2,2,2,2,2,1,2,2,2,2,2,3,4,4,,,,,,1,3,1,1,1,1,1,2,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2
10940,1,1,2,2,2,2,2,2,2,2,2,1,2,2,4,2,2,3,3,4,,,,,,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,2
10960,1,1,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,4,4,4,,,,,,2,1,2,2,2,1,2,2,2,1,1,2,2,1,1,1,1,2
11079,1,1,2,2,2,2,2,2,2,2,1,1,2,2,3,1,1,2,2,3,,,,,,2,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,2,2
11143,1,1,2,2,2,2,2,2,2,2,1,1,3,3,4,2,3,4,3,4,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2,2
11198,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2
11232,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,,,,,,1,1,2,3,4,2,2,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,2
11258,1,1,2,2,2,2,2,2,2,2,2,3,2,4,4,4,4,4,4,4,,,,,,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2
11260,1,2,1,2,2,2,2,2,2,2,4,1,3,5,5,,,,,,4,5,5,5,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1
11269,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,,,,,,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2
11297,1,1,2,2,2,2,2,2,2,2,2,2,3,3,4,4,3,4,3,4,,,,,,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2
11335,2,2,1,2,2,2,1,2,2,2,,,,,,,,,,,1,1,1,1,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
11337,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
11339,1,1,2,2,2,2,2,2,2,2,1,1,2,4,4,1,3,3,3,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
11383,1,1,2,2,2,2,2,2,2,2,1,2,4,3,5,1,1,3,3,5,,,,,,1,1,2,2,1,1,1,2,2,1,1,2,2,1,2,2,1,2
11444,1,2,1,2,2,2,2,2,2,2,2,1,1,3,3,,,,,,3,2,3,4,4,1,1,2,2,1,1,2,2,2,1,2,2,2,1,1,1,2,2
11450,1,1,2,2,2,2,2,2,2,2,3,2,3,4,4,3,3,4,4,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
11468,1,2,1,2,2,2,2,2,2,2,3,3,3,4,4,,,,,,1,1,3,1,4,2,1,1,1,1,1,2,2,2,1,2,2,2,1,1,2,2,2
11473,2,2,1,1,2,2,2,2,2,2,,,,,,,,,,,3,1,4,4,4,2,2,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2
11484,1,2,1,2,2,2,2,2,2,2,2,1,1,2,3,,,,,,1,2,2,2,4,2,1,1,1,2,1,2,2,1,1,2,2,2,1,1,2,2,2
11494,1,1,2,2,2,2,2,2,2,2,1,1,1,1,3,1,1,3,3,4,,,,,,1,1,1,1,2,1,2,2,2,1,1,2,2,1,2,2,2,2
11517,1,2,2,2,2,2,2,2,2,2,3,2,3,2,4,,,,,,,,,,,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1
11537,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,,,,,,2,2,2,1,2,1,2,2,2,2,2,1,2,1,1,2,2,2
11553,1,1,2,2,2,2,2,2,2,2,1,1,2,3,5,1,1,2,3,5,,,,,,2,2,2,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2
11560,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,1,1,1,,,,,,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,1,2,2
11561,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,,,,,,1,1,1,1,1,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,1,2
11578,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,4,,,,,,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2
11593,1,2,2,2,2,2,2,1,2,2,3,2,3,4,4,,,,,,4,3,4,4,4,1,1,1,1,1,1,2,1,2,2,2,1,2,2,1,2,2,2
11603,1,2,1,2,2,2,2,2,2,2,3,3,3,3,3,,,,,,2,3,3,3,4,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,2
11613,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,,,,,,3,4,4,4,4,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2
11656,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,4,,,,,,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2
11676,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,3,1,3,2,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
11751,1,2,2,2,2,2,2,2,2,2,2,2,4,2,4,,,,,,,,,,,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1
11781,1,2,1,2,2,2,2,2,2,2,1,1,1,1,3,,,,,,2,1,1,1,4,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2
11825,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,,,,,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,1,2
11846,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2
11864,2,2,2,2,2,2,2,2,1,2,,,,,,,,,,,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
11942,1,1,2,2,2,2,2,2,2,2,3,1,3,2,3,4,3,3,4,4,,,,,,1,1,2,1,2,1,2,1,1,2,2,2,1,1,2,2,2,2
11976,1,2,2,2,2,2,2,2,2,2,3,2,2,2,3,,,,,,,,,,,1,2,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2
11981,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,3,,,,,,2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,2,2,2
11982,1,1,2,2,2,2,2,2,2,2,2,2,3,3,4,2,3,3,4,4,,,,,,2,2,2,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2
12002,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,,,,,,,,,,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
12009,2,1,2,2,1,2,2,2,2,2,,,,,,2,1,2,5,3,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2
12025,1,1,2,2,2,2,2,2,2,2,2,2,3,3,4,3,2,2,3,4,,,,,,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2
12032,1,1,2,2,2,2,2,2,2,2,2,1,1,2,3,1,1,1,2,5,,,,,,2,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2
12043,1,1,2,2,2,2,2,2,2,2,2,1,1,2,4,2,1,1,1,4,,,,,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2
12059,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2
12065,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,,,,,,,,,,,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
12068,1,2,2,2,2,2,2,2,2,2,2,2,3,4,4,,,,,,,,,,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
12071,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
12108,1,2,2,2,2,2,2,2,2,2,3,1,2,3,4,,,,,,,,,,,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2
12142,2,2,1,2,2,2,2,2,2,2,,,,,,,,,,,3,3,3,4,4,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,2
12145,1,1,2,2,2,2,2,2,2,2,4,2,3,3,4,4,2,3,3,4,,,,,,2,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2
12228,1,1,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,2,3,4,,,,,,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,2
12242,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,4,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2
12297,1,1,2,2,2,2,2,2,2,2,2,2,2,4,4,2,3,2,4,4,,,,,,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2
12338,1,2,2,2,2,1,2,2,2,2,3,2,3,4,4,,,,,,3,4,3,4,4,1,1,2,1,1,1,2,2,2,1,2,1,2,2,1,2,2,2
12344,1,1,2,2,2,2,2,2,2,2,1,2,2,3,4,2,2,2,3,3,,,,,,1,1,1,1,2,1,1,2,1,2,1,2,2,2,1,2,1,2
12389,1,1,2,2,2,2,2,2,2,2,4,2,3,3,4,3,3,3,3,4,,,,,,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2
12414,1,1,2,2,2,2,2,2,2,2,3,2,3,3,4,3,2,3,4,4,,,,,,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
12417,2,2,2,2,2,2,2,2,1,2,,,,,,,,,,,1,2,2,5,5,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2
12456,1,1,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,3,4,4,,,,,,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2
12461,1,2,2,2,2,2,2,2,2,2,1,1,2,1,3,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
12476,1,1,2,2,2,2,2,2,2,2,1,1,2,2,3,1,2,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
12477,1,1,2,2,2,2,2,2,2,2,2,1,2,1,4,2,2,2,1,3,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
12478,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
12508,1,1,2,2,2,2,2,2,2,2,3,2,3,4,4,2,1,2,2,4,,,,,,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2
12512,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,4,4,3,4,,,,,,2,2,1,1,2,1,2,2,2,1,1,2,2,2,1,2,2,2
12514,1,1,2,2,2,2,2,2,2,2,3,1,2,3,4,4,3,4,4,4,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2
12528,1,2,1,2,2,2,2,2,2,2,1,1,2,2,1,,,,,,1,1,2,2,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2
12532,1,2,2,2,1,2,2,2,2,2,1,1,2,2,4,,,,,,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
12539,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2
12565,1,1,2,2,2,2,2,2,2,2,1,1,3,4,4,1,1,3,4,4,,,,,,1,1,1,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2
12572,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,,,,,,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2
12577,1,1,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,3,4,,,,,,2,1,1,1,2,1,2,2,2,1,1,2,2,1,2,2,2,2
12584,1,2,2,2,2,2,2,2,2,2,3,2,2,2,3,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
